name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty
323,local/dome-related units,33.525,-107.422,8.0,160.3,-30.8,69.0,6.7,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01075,Mogollon-Datil_volcanics,303.7297894170276,-65.49326794630731,-30.8,160.3,-65.49326794630731,303.7297894170276,7.0
327,local/dome-related units,33.903,-108.228,8.0,181.4,-37.5,334.0,3.0,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01076,Mogollon-Datil_volcanics,245.93967087364157,-77.02781057956756,-37.5,181.4,-77.02781057956756,245.93967087364157,7.0
330,local/dome-related units,33.989,-108.244,8.0,50.1,-68.2,2.0,47.9,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01077,Mogollon-Datil_volcanics,42.949565157090255,-5.987507042002578,-68.2,50.1,-5.987507042002578,42.949565157090255,7.0
340,local/dome-related units,33.869,-107.202,4.0,168.5,-38.0,121.0,8.5,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01078,Mogollon-Datil_volcanics,294.75539627658316,-73.87366967772391,-38.0,168.5,-73.87366967772391,294.75539627658316,7.0
341,local/dome-related units,33.867,-107.202,4.0,52.6,-53.2,1.0,180.0,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01079,Mogollon-Datil_volcanics,31.155507908091543,6.294237126936688,-53.2,52.6,-6.294237126936688,211.15550790809155,7.0
342,local/dome-related units,33.866,-107.202,4.0,182.4,-47.1,8.0,35.4,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01080,Mogollon-Datil_volcanics,231.95433450950264,-84.05129531234068,-47.1,182.4,-84.05129531234068,231.95433450950264,7.0
347,local/dome-related units,33.755,-107.684,8.0,175.1,-34.4,150.0,4.5,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01081,Mogollon-Datil_volcanics,269.9343641670788,-74.51459488264027,-34.4,175.1,-74.51459488264027,269.9343641670788,7.0
360,local/dome-related units,33.556,-107.406,8.0,157.3,-39.8,17.0,13.7,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01082,Mogollon-Datil_volcanics,319.7239159574979,-67.25536976534617,-39.8,157.3,-67.25536976534617,319.7239159574979,7.0
362,local/dome-related units,33.55,-107.386,8.0,153.1,-34.9,32.0,9.9,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01083,Mogollon-Datil_volcanics,318.5366176186838,-62.1017385116294,-34.9,153.1,-62.1017385116294,318.5366176186838,7.0
365,local/dome-related units,33.942,-107.644,6.0,192.7,-21.8,7.0,27.3,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01084,Mogollon-Datil_volcanics,222.2251378695095,-64.56687807970725,-21.8,192.7,-64.56687807970725,222.2251378695095,7.0
378,local/dome-related units,34.119,-107.88,7.0,182.3,-47.9,11.0,19.1,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01085,Mogollon-Datil_volcanics,230.70936161207382,-84.48017857282983,-47.9,182.3,-84.48017857282983,230.70936161207382,7.0
382,local/dome-related units,34.125,-107.926,2.0,192.2,-59.1,23.0,55.4,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01086,Mogollon-Datil_volcanics,127.94029753066283,-78.70102053649032,-59.1,192.2,-78.70102053649032,127.94029753066283,7.0
396,local/dome-related units,33.51,-107.435,4.0,69.6,-59.5,3.0,61.7,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01087,Mogollon-Datil_volcanics,26.408476082498954,-7.798827620481615,-59.5,69.6,-7.798827620481615,26.408476082498954,7.0
398,local/dome-related units,33.509,-107.436,6.0,328.2,56.7,379.0,3.5,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01088,Mogollon-Datil_volcanics,179.99690915553998,63.9285983252253,-56.7,148.2,-63.9285983252253,359.99690915554,7.0
425,local/dome-related units,33.859,-107.305,4.0,200.6,19.0,4.0,56.2,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01089,Mogollon-Datil_volcanics,224.7942882726684,-42.18400686814282,-19.0,20.599999999999994,-42.18400686814282,224.7942882726684,7.0
427,local/dome-related units,33.853,-107.297,4.0,117.9,-8.7,15.0,24.8,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01090,Mogollon-Datil_volcanics,330.12881189273463,-25.465414433960916,-8.7,117.9,-25.465414433960916,330.12881189273463,7.0
445,local/dome-related units,33.903,-106.971,4.0,302.1,-4.5,2.0,57.4,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01091,Mogollon-Datil_volcanics,141.8001007401386,24.757478089880717,-4.5,302.1,-24.757478089880717,321.8001007401386,7.0
448,local/dome-related units,33.908,-106.958,4.0,182.8,-37.2,8.0,34.5,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01092,Mogollon-Datil_volcanics,241.63970265946483,-76.64306306048009,-37.2,182.8,-76.64306306048009,241.63970265946483,7.0
454,local/dome-related units,32.841,-107.629,4.0,353.0,58.7,1078.0,2.8,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01093,Mogollon-Datil_volcanics,213.77013576524246,81.32243516280184,-58.7,173.0,-81.32243516280184,33.77013576524246,7.0
457,local/dome-related units,32.673,-107.84,8.0,67.8,40.6,2.0,46.7,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01094,Mogollon-Datil_volcanics,332.550026107668,30.330408386245637,-40.6,247.8,-30.330408386245637,152.55002610766797,7.0
475,local/dome-related units,33.142,-108.439,4.0,200.3,-24.8,494.0,4.1,,,,,,,,31.5,28.0,,35.0,,uniform,igneous,volcanic,ignimbrite,Igneous:Extrusive,Tuff,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,,10.1029/JB093iB05p04869:10.1029/91JB01095,Mogollon-Datil_volcanics,204.1867109883073,-62.650891501816275,-24.8,200.3,-62.650891501816275,204.1867109883073,7.0
339,unnamed,33.87,-107.204,4.0,179.0,-43.0,839.0,3.0,,,,,,,,23.665,23.0,,24.33,0.06,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01096,Mogollon-Datil_volcanics,258.65444116962976,-81.08516496732125,-43.0,179.0,-81.08516496732125,258.65444116962976,1.3299999999999983
51,unnamed,33.736,-107.428,4.0,181.0,-30.0,513.0,4.0,,,,,,,,27.685000000000002,27.37,0.14,28.0,0.16,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01097,Mogollon-Datil_volcanics,249.40299569701273,-72.34311252508722,-30.0,181.0,-72.34311252508722,249.40299569701273,0.629999999999999
249,unnamed,33.746,-107.885,4.0,348.0,46.0,185.0,7.0,,,,,,,,27.78,27.0,,28.56,0.12,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01098,Mogollon-Datil_volcanics,133.62351463300212,77.87332224318511,-46.0,168.0,-77.87332224318511,313.6235146330021,1.5599999999999987
189,unnamed,33.688,-107.756,4.0,342.0,52.0,240.0,6.0,,,,,,,,27.965,27.37,0.14,28.56,0.12,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01099,Mogollon-Datil_volcanics,163.16691271516788,74.91134126342914,-52.0,162.0,-74.91134126342914,343.1669127151679,1.1899999999999977
474,Rocky Canyon,33.112,-108.006,4.0,11.0,38.0,770.0,3.0,,,,,,,,27.525,27.0,,28.05,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01100,Mogollon-Datil_volcanics,29.604118243879718,74.71466494406027,-38.0,191.0,-74.71466494406027,209.60411824387973,1.0500000000000007
442,Mojonera,33.332,-107.762,3.0,250.0,43.0,611.0,5.0,,,,,,,,27.525,27.0,,28.05,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01101,Mogollon-Datil_volcanics,193.81110746218937,-1.5349021148478588,-43.0,70.0,-1.5349021148478588,193.81110746218937,1.0500000000000007
331,unnamed,33.717,-108.03,4.0,324.0,56.0,15.0,25.0,,,,,,,,27.525,27.0,,28.05,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01102,Mogollon-Datil_volcanics,177.87685259960747,60.59379011338424,-56.0,144.0,-60.59379011338424,357.87685259960745,1.0500000000000007
489,unnamed,33.273,-108.407,4.0,289.0,64.0,121.0,8.0,,,,,,,,27.525,27.0,,28.05,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01103,Mogollon-Datil_volcanics,197.2551989710097,35.64729053414991,-64.0,109.0,-35.64729053414991,17.25519897100969,1.0500000000000007
476,Diablo Range,33.12,-108.487,4.0,172.0,-47.0,697.0,3.0,,,,,,,,28.075000000000003,28.05,0.08,28.1,0.18,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01104,Mogollon-Datil_volcanics,308.04427903559804,-81.54488802787951,-47.0,172.0,-81.54488802787951,308.04427903559804,0.05000000000000071
116,Taylor Creek,33.402,-107.914,4.0,151.0,-58.0,175.0,7.0,,,,,,,,28.450000000000003,28.05,0.08,28.85,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01105,Mogollon-Datil_volcanics,3.128712539239871,-66.07193557784106,-58.0,151.0,-66.07193557784106,3.128712539239871,0.8000000000000007
117,Taylor Creek,33.474,-107.884,4.0,159.0,-44.0,2722.0,2.0,,,,,,,,28.450000000000003,28.05,0.08,28.85,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01106,Mogollon-Datil_volcanics,324.7363034018409,-70.23542623698563,-44.0,159.0,-70.23542623698563,324.7363034018409,0.8000000000000007
336,Taylor Creek,33.623,-107.99,4.0,174.0,-25.0,13.0,26.0,,,,,,,,28.450000000000003,28.05,0.08,28.85,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01107,Mogollon-Datil_volcanics,268.34955599621526,-68.78632709525147,-25.0,174.0,-68.78632709525147,268.34955599621526,0.8000000000000007
52,unnamed,33.735,-107.385,4.0,174.0,-28.0,472.0,4.0,,,,,,,,28.450000000000003,28.05,0.08,28.85,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01108,Mogollon-Datil_volcanics,270.1299040858787,-70.38706669840258,-28.0,174.0,-70.38706669840258,270.1299040858787,0.8000000000000007
350,unnamed,33.55,-107.504,4.0,135.0,-52.0,890.0,3.0,,,,,,,,27.78,27.0,,28.56,0.12,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01109,Mogollon-Datil_volcanics,353.8947233775744,-52.58616613428573,-52.0,135.0,-52.58616613428573,353.8947233775744,1.5599999999999987
241,unnamed,33.945,-107.665,4.0,165.0,11.0,2.0,77.0,,,,,,,,28.705,28.56,0.12,28.85,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01110,Mogollon-Datil_volcanics,274.99322050375116,-48.033234545742516,-11.0,345.0,-48.033234545742516,274.99322050375116,0.2900000000000027
245,unnamed,33.904,-107.686,4.0,130.0,-72.0,404.0,5.0,,,,,,,,28.705,28.56,0.12,28.85,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01111,Mogollon-Datil_volcanics,32.489889491552496,-49.32507469913708,-72.0,130.0,-49.32507469913708,32.489889491552496,0.2900000000000027
366,unnamed,33.941,-107.643,4.0,152.0,7.0,319.0,5.0,,,,,,,,28.705,28.56,0.12,28.85,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01112,Mogollon-Datil_volcanics,293.15555207757023,-44.180011916259794,-7.0,332.0,-44.180011916259794,293.15555207757023,0.2900000000000027
373,unnamed,33.795,-108.12,4.0,169.0,-46.0,65.0,11.0,,,,,,,,28.705,28.56,0.12,28.85,0.08,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01113,Mogollon-Datil_volcanics,310.6436016335378,-78.56993834886975,-46.0,169.0,-78.56993834886975,310.6436016335378,0.2900000000000027
377,unnamed,33.912,-108.265,4.0,172.0,-24.0,7.0,39.0,,,,,,,,29.28,28.56,0.12,30.0,,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01114,Mogollon-Datil_volcanics,272.4642691742931,-67.43062162403865,-24.0,172.0,-67.43062162403865,272.4642691742931,1.4400000000000013
469,Sawmill Pk.,33.5,-107.806,4.0,221.0,-24.0,6.0,40.0,,,,,,,,28.93,28.85,0.08,29.01,0.2,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01115,Mogollon-Datil_volcanics,181.58485693366842,-47.24281149833935,-24.0,221.0,-47.24281149833935,181.58485693366842,0.16000000000000014
470,Dolan Peak,33.494,-107.834,4.0,197.0,-41.0,838.0,3.0,,,,,,,,28.93,28.85,0.08,29.01,0.2,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,2,[],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01116,Mogollon-Datil_volcanics,191.6440896534645,-72.06046523636215,-41.0,197.0,-72.06046523636215,191.6440896534645,0.16000000000000014
409,unnamed,33.271,-107.625,4.0,180.0,-54.0,38.0,15.0,,,,,,,,30.005000000000003,29.01,0.2,31.0,,uniform,igneous,volcanic,rhyolitic lava,Igneous:Extrusive,Lava,Not Specified,AF-TH,1,0,,0,,0,0,[3],"McIntosh (1991), McIntosh et al. (1991) and McIntosh et al. (1992)",McIntosh et al. (1991) and McIntosh et al. (1992),,Age stratigraphically estimated,10.1029/JB093iB05p04869:10.1029/91JB01117,Mogollon-Datil_volcanics,72.37499999999973,-88.73560289540374,-54.0,180.0,-88.73560289540374,72.37499999999973,1.9899999999999984
