name,fm./loc.,slat,slon,n,dec,inc,k,alpha95,f_corr,VGP_lat,VGP_lon,K,A95,dp,dm,mean_age,min_age,2sig_min,max_age,2sig_max,uncer_dist,rock_typ_1,rock_typ_2,rock_typ_3,geologic_classes,geologic_types,lithologies,demag,struc_cont,rot_area,polarity,strat_group,ordering,synch_unit,in_study_pole,rej_crit,pmag_ref,age_ref,pmag_comments,age_comments,citations,Study,VGP_lon_recalc,VGP_lat_recalc,inc_reverse,dec_reverse,vgp_lat_SH,vgp_lon_SH,age_uncertainty,keep
A6,Precaldera andesites and volcaniclastic sediments,36.8463417725806,-105.362581502544,9,199.8,-24.6,182.0,3.8,,-60.2,213.0,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,213.00000000000048,-60.20000000000009,-24.6,199.8,-60.20000000000009,213.00000000000048,2.9800000000000004,True
A7,Precaldera andesites and volcaniclastic sediments,36.7639136713944,-105.69608312967,9,13.6,54.7,23.0,11.0,,78.9,348.2,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,348.19999999725883,78.90000000003663,-54.7,193.6,-78.90000000003663,168.19999999725883,2.9800000000000004,True
A8,Precaldera andesites and volcaniclastic sediments,36.827667175102,-105.108076385186,7,206.7,-61.2,167.0,4.7,,-68.8,141.7,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,141.70000013935274,-68.80000002315737,-61.2,206.7,-68.80000002315737,141.70000013935274,2.9800000000000004,True
A9,Precaldera andesites and volcaniclastic sediments,36.6254901415613,-105.398240915962,9,172.0,-29.0,106.0,5.0,,-67.7,275.3,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,275.3000000003649,-67.70000000039563,-29.0,172.0,-67.70000000039563,275.3000000003649,2.9800000000000004,True
A10,Precaldera andesites and volcaniclastic sediments,36.798970822987,-105.240238119519,8,128.1,-20.6,45.0,8.4,,-36.6,329.2,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,329.19999999986044,-36.599999999947414,-20.6,128.1,-36.599999999947414,329.19999999986044,2.9800000000000004,True
A11,Precaldera andesites and volcaniclastic sediments,36.6937905784775,-105.700458920542,6,307.3,57.9,52.0,9.4,,48.8,183.5,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,183.50000000032495,48.79999999990105,-57.9,127.30000000000001,-48.79999999990105,3.5000000003249454,2.9800000000000004,True
A12,Precaldera andesites and volcaniclastic sediments,36.813287952073,-105.421966651897,6,1.3,47.1,39.0,10.9,,81.4,66.9,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,66.90000000000049,81.4000000000005,-47.1,181.3,-81.4000000000005,246.9000000000005,2.9800000000000004,True
A13,Precaldera andesites and volcaniclastic sediments,37.6519849407432,-104.761121337515,7,124.0,-37.2,1478.0,1.6,,-39.1,342.4,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,342.3999999956268,-39.09999999973312,-37.2,124.0,-39.09999999973312,342.3999999956268,2.9800000000000004,True
A14,Precaldera andesites and volcaniclastic sediments,36.8253520493126,-105.441813913084,7,163.0,-34.8,269.0,3.7,,-66.9,299.3,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,299.3,-66.9,-34.8,163.0,-66.9,299.3,2.9800000000000004,True
A15,Precaldera andesites and volcaniclastic sediments,36.8868734264222,-105.286910663556,8,160.6,-21.1,369.0,2.9,,-58.7,293.6,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,293.60000000000315,-58.700000000001936,-21.1,160.6,-58.700000000001936,293.60000000000315,2.9800000000000004,True
A16,Precaldera andesites and volcaniclastic sediments,36.8853535770575,-105.330128298495,7,77.7,-64.0,108.0,6.8,,-18.1,28.8,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,28.799999999997464,-18.10000000001027,-64.0,77.7,-18.10000000001027,28.799999999997464,2.9800000000000004,True
A17,Precaldera andesites and volcaniclastic sediments,36.938810270649,-105.450879642924,7,36.7,42.5,171.0,4.6,,56.4,355.5,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,355.5000000000223,56.39999999999719,-42.5,216.7,-56.39999999999719,175.50000000002228,2.9800000000000004,True
A18,Precaldera andesites and volcaniclastic sediments,36.75,-105.4,6,129.8,-72.3,222.0,4.5,,-51.3,33.2,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,33.2290110847044,-51.287408982904985,-72.3,129.8,-51.287408982904985,33.2290110847044,2.9800000000000004,True
A19,Precaldera andesites and volcaniclastic sediments,36.7615408683178,-105.569326820916,7,353.7,44.6,880.0,2.0,,78.2,103.2,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,103.20000001256422,78.20000000478035,-44.6,173.7,-78.20000000478035,283.2000000125642,2.9800000000000004,True
A20,Precaldera andesites and volcaniclastic sediments,36.9283759727954,-105.39099444911,10,232.4,62.4,48.0,7.0,,3.6,219.6,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,andesite,Igneous:Extrusive,Lava,Andesite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,219.60000000000022,3.600000000000238,-62.4,52.400000000000006,-3.600000000000238,39.60000000000022,2.9800000000000004,True
AS1,Precaldera andesites and volcaniclastic sediments,36.7552582572767,-105.747151189901,6,17.4,50.8,56.0,9.1,0.0,74.7,359.2,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,sedimentary,clastic,volcaniclastic,Igneous:Extrusive,Pyroclastite,Volcaniclastic,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,359.1999999966917,74.70000000024167,-50.8,197.4,-74.70000000024167,179.1999999966917,2.9800000000000004,True
AS2,Precaldera andesites and volcaniclastic sediments,36.6516111202957,-105.420706555537,5,24.7,56.6,25.0,15.7,0.0,70.3,335.6,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,sedimentary,clastic,volcaniclastic,Igneous:Extrusive,Pyroclastite,Volcaniclastic,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,335.5999999956153,70.29999999975188,-56.6,204.7,-70.29999999975188,155.5999999956153,2.9800000000000004,True
AS3,Precaldera andesites and volcaniclastic sediments,36.8477388853355,-105.271605052215,6,34.4,64.1,61.0,8.6,0.0,62.9,314.5,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,sedimentary,clastic,volcaniclastic,Igneous:Extrusive,Pyroclastite,Volcaniclastic,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,314.49999999932174,62.89999999979756,-64.1,214.4,-62.89999999979756,134.49999999932174,2.9800000000000004,True
AS4,Precaldera andesites and volcaniclastic sediments,36.8199450190167,-105.637530646885,8,33.6,68.4,18.0,13.5,0.0,62.1,301.6,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,sedimentary,clastic,volcaniclastic,Igneous:Extrusive,Pyroclastite,Volcaniclastic,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,301.6000000000006,62.099999999999945,-68.4,213.6,-62.099999999999945,121.60000000000059,2.9800000000000004,True
AS5,Precaldera andesites and volcaniclastic sediments,36.3574741880821,-106.079250850821,6,314.2,47.0,14.0,18.6,0.0,50.8,165.4,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,sedimentary,clastic,volcaniclastic,Igneous:Extrusive,Pyroclastite,Volcaniclastic,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,165.39999999989283,50.80000000000226,-47.0,134.2,-50.80000000000226,345.3999999998928,2.9800000000000004,True
AS6,Precaldera andesites and volcaniclastic sediments,36.6242310606089,-105.988172062416,6,341.8,46.1,38.0,11.1,0.0,72.1,138.4,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,sedimentary,clastic,volcaniclastic,Igneous:Extrusive,Pyroclastite,Volcaniclastic,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,138.3999999997454,72.09999999996043,-46.1,161.8,-72.09999999996043,318.39999999974543,2.9800000000000004,True
QL4,Latir Peak Quartz Latite,36.8879699448065,-105.32883118661,9,323.1,61.9,100.0,8.1,,61.3,188.8,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,188.7999998866875,61.30000002778799,-61.9,143.10000000000002,-61.30000002778799,8.799999886687488,2.9800000000000004,True
QL5,Latir Peak Quartz Latite,36.84,-105.3,6,300.9,61.3,127.0,7.2,,45.0,190.9,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,190.94138765100988,45.05727965402982,-61.3,120.89999999999998,-45.05727965402982,10.941387651009876,2.9800000000000004,True
QL6,Latir Peak Quartz Latite,36.8402223249596,-105.355396084089,8,310.3,62.1,414.0,4.0,,52.0,190.4,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,190.39999999965835,52.00000000012916,-62.1,130.3,-52.00000000012916,10.399999999658348,2.9800000000000004,True
QL7,Latir Peak Quartz Latite,36.6983438344557,-105.389195965305,8,7.8,-78.6,37.0,13.3,,-14.9,71.6,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,71.59999999999951,-14.900000000075126,-78.6,7.8,-14.900000000075126,71.59999999999951,2.9800000000000004,True
QL8,Latir Peak Quartz Latite,37.5463262972019,-105.554820875929,9,163.6,-30.7,58.0,10.6,,-64.5,293.4,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,293.40000000000083,-64.50000000000006,-30.7,163.6,-64.50000000000006,293.40000000000083,2.9800000000000004,True
QL9,Latir Peak Quartz Latite,37.476395827517,-104.310453403014,5,8.2,59.0,39.0,12.4,,83.2,323.5,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,323.50000000834893,83.20000000040604,-59.0,188.2,-83.20000000040604,143.50000000834893,2.9800000000000004,True
QL10,Latir Peak Quartz Latite,36.8017478974992,-105.424406867496,8,341.6,67.6,28.0,10.7,,71.0,216.5,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,216.50000000000077,71.00000000000001,-67.6,161.60000000000002,-71.00000000000001,36.50000000000077,2.9800000000000004,True
QL11,Latir Peak Quartz Latite,36.9092888516706,-105.420441565954,7,295.7,43.5,51.0,8.5,,34.8,172.1,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,172.09999999972945,34.80000000005155,-43.5,115.69999999999999,-34.80000000005155,352.09999999972945,2.9800000000000004,True
QL12,Latir Peak Quartz Latite,36.83,-105.5,8,308.5,73.3,64.0,6.6,,50.4,215.3,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,215.33597633077363,50.38794560836945,-73.3,128.5,-50.38794560836945,35.33597633077363,2.9800000000000004,True
QL13,Latir Peak Quartz Latite,37.0028816357141,-105.235745832462,5,318.7,33.9,40.0,10.9,,49.5,149.2,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,149.20000000024618,49.5000000000585,-33.9,138.7,-49.5000000000585,329.2000000002462,2.9800000000000004,True
QL14,Latir Peak Quartz Latite,36.820025716649,-105.437512194566,6,351.0,60.0,46.0,10.0,,81.9,197.5,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,197.49999999961736,81.9000000000353,-60.0,171.0,-81.9000000000353,17.49999999961736,2.9800000000000004,True
QL15,Latir Peak Quartz Latite,36.8473523407065,-105.647399383073,8,21.2,37.1,24.0,11.6,,65.5,19.7,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,19.700000000000518,65.49999999999999,-37.1,201.2,-65.49999999999999,199.70000000000053,2.9800000000000004,True
QL16,Latir Peak Quartz Latite,36.8262114909062,-106.190937436148,7,7.9,51.0,154.0,4.9,,81.7,19.7,,,,,27.009999999999998,25.52,0.06,28.5,0.19,uniform,igneous,volcanic,quartz latite,Igneous:Extrusive,Lava,Quartz Latite,AF-TH,0,1,,0,,0,1,[],Hagstrum and Lipman (1986),Zimmerer et al. (2012),,age range between oldest Ar-Ar age on andesite (max age) and oldest age of overlying Amalia Tuff (max age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,19.70000000002016,81.69999999999791,-51.0,187.9,-81.69999999999791,199.70000000002017,2.9800000000000004,True
Amalia Tuff mean,Amalia Tuff,36.77153529523033,-105.5386885173766,15,6.0,46.5,14.0,10.6,,,,,,,,25.455,25.39,0.04,25.52,0.06,uniform,igneous,volcanic,ash flow,Igneous:Extrusive,Pyroclastite,Not Specified,AF-TH,0,1,,0,,M1,1,[],hagstrum and Lipman (1986),Tappa et al. (2011) and Zimmerer et al. (2012),,age range between U-Pb age on zircon (max age) and Ar-Ar cooling age (min age),10.1029/JB091iB07p07383:10.1130/B30544.1,Latir_volcanic_field,43.36327400857894,79.68588542183566,-46.5,186.0,-79.68588542183566,223.36327400857894,0.129999999999999,True
